,rcod_persona,rcod_hogar,rmujer,r6,lnr6,rmu,rneduca,r3,redad,redadsq,rDpto,rpareja,reduca,rpobre,rmiembro,rgasto
4234,0086980801101,00869808011,0,1332.4166666666667,7.19474961499742,0,primaria,1,67,4489,Pasco,1,5.0,0,6,330.81944444444446
4236,0087020431101,00870204311,1,41.916666666666664,3.735683520311739,0,primaria,1,68,4624,Pasco,0,5.0,0,1,415.5833333333333
4237,0087020441101,00870204411,0,1421.5,7.259467931091055,0,secundaria,1,35,1225,Pasco,1,8.0,1,4,210.14583333333334
4238,0087021191101,00870211911,0,166.66666666666666,5.115995809754082,0,secundaria,1,47,2209,Pasco,1,11.0,0,5,692.8333333333334
4239,0087021201101,00870212011,1,93.0,4.532599493153256,0,Univ.,1,41,1681,Pasco,0,12.0,0,3,315.55555555555554
4240,0087021211101,00870212111,0,255.5,5.543222409643759,0,secundaria,1,29,841,Pasco,1,11.0,1,4,180.08333333333334
4241,0087021221101,00870212211,1,328.1666666666667,5.79352160941107,0,primaria,1,60,3600,Pasco,0,5.0,0,4,666.0
4242,0087060491101,00870604911,0,2380.0833333333335,7.774890780058147,0,tecnica,1,26,676,Pasco,1,13.0,0,3,648.1388888888889
4243,0087060531101,00870605311,1,28.583333333333332,3.3528237973779396,0,primaria,1,60,3600,Pasco,0,0.0,0,3,414.1111111111111
4244,0087060541101,00870605411,0,2643.4166666666665,7.879827551315053,0,secundaria,1,33,1089,Pasco,0,11.0,0,1,1731.6666666666667
4245,0087060551101,00870605511,1,867.5833333333334,6.765711568686752,0,secundaria,1,56,3136,Pasco,0,10.0,0,3,751.7222222222222
4246,0087061291101,00870612911,0,2140.9166666666665,7.66898936521035,0,secundaria,1,34,1156,Pasco,1,11.0,0,2,884.75
4247,0087061301101,00870613011,0,127.75,4.850075229083814,0,primaria,1,67,4489,Pasco,0,5.0,0,1,333.1666666666667
4249,0087061391101,00870613911,0,108.66666666666667,4.688285092698598,0,secundaria,1,50,2500,Pasco,1,11.0,1,4,194.8125
4250,0087070201101,00870702011,1,362.0833333333333,5.891874387911492,0,primaria,1,63,3969,Pasco,0,2.0,0,2,438.0833333333333
4251,0087070211101,00870702111,0,1285.25,7.158708530935614,0,primaria,1,67,4489,Pasco,1,6.0,0,2,586.5
4252,0087070221101,00870702211,1,156.91666666666666,5.055714878869152,0,primaria,1,41,1681,Pasco,0,0.0,1,4,90.72916666666667
4253,0087070261101,00870702611,0,918.6666666666666,6.8229233434654395,0,primaria,1,54,2916,Pasco,1,0.0,0,4,474.0208333333333
4254,0087070791101,00870707911,0,523.25,6.2600593613261095,0,primaria,1,44,1936,Pasco,1,0.0,1,6,256.4583333333333
4256,0087070811101,00870708111,0,1978.8333333333333,7.590262724437737,0,primaria,1,40,1600,Pasco,1,0.0,1,6,235.04166666666666
4257,0087070931101,00870709311,0,712.0833333333334,6.568194945761691,0,secundaria,1,52,2704,Pasco,1,11.0,0,9,469.01851851851853
4258,0087080011101,00870800111,1,708.5833333333334,6.563267671597792,0,primaria,1,68,4624,Pasco,0,2.0,0,1,335.1666666666667
4259,0087080041101,00870800411,0,1005.3333333333334,6.913074440459737,0,secundaria,1,64,4096,Pasco,1,11.0,1,2,259.5
4260,0087081981101,00870819811,0,872.8333333333334,6.771744625051433,0,secundaria,1,38,1444,Pasco,1,11.0,1,5,140.73333333333332
4261,0087082011101,00870820111,0,207.83333333333334,5.336736476451981,0,secundaria,1,36,1296,Pasco,1,11.0,1,4,172.66666666666666
4262,0087082181101,00870821811,1,1604.0,7.38025578842646,0,primaria,1,61,3721,Pasco,0,2.0,1,1,274.5
4263,0087082191101,00870821911,0,1871.25,7.5343619357338385,0,secundaria,1,42,1764,Pasco,1,11.0,1,10,189.21666666666667
4264,0087082211101,00870822111,0,736.3333333333334,6.601682914752008,0,primaria,1,46,2116,Pasco,1,0.0,1,5,185.0
4265,0087150261101,00871502611,0,611.5,6.415914955127227,0,primaria,1,67,4489,Pasco,0,5.0,0,1,835.1666666666666
4266,0087150881101,00871508811,0,764.8333333333334,6.639657945166778,0,primaria,1,55,3025,Pasco,1,0.0,0,2,422.5416666666667
4267,0087150901101,00871509011,1,414.0,6.025865973825314,0,primaria,1,41,1681,Pasco,0,0.0,0,3,340.97222222222223
4268,0087150971101,00871509711,0,409.6666666666667,6.015343820897925,0,primaria,1,32,1024,Pasco,1,0.0,1,4,163.25
4269,0087150981101,00871509811,0,454.6666666666667,6.119564549735298,0,primaria,1,66,4356,Pasco,1,5.0,0,2,548.6666666666666
4271,0087250091101,00872500911,1,103.0,4.634728988229636,0,primaria,1,58,3364,Pasco,0,0.0,0,4,342.0416666666667
4272,0087250241101,00872502411,0,1519.25,7.325972071015465,0,secundaria,1,46,2116,Pasco,1,11.0,0,6,977.4027777777778
4273,0087250341101,00872503411,1,626.25,6.439749652399074,0,secundaria,1,52,2704,Pasco,0,8.0,0,3,407.4166666666667
4274,0087250491101,00872504911,1,969.0,6.876264611890766,0,tecnica,1,35,1225,Pasco,0,13.0,0,2,570.0
4275,0087250581101,00872505811,0,1667.0833333333333,7.418830871503335,0,Univ.,1,38,1444,Pasco,1,16.0,0,4,574.0208333333334
4276,0087250721101,00872507211,0,1096.9166666666667,7.000258492637408,0,tecnica,1,50,2500,Pasco,1,14.0,0,4,348.125
4277,0087250821101,00872508211,0,965.0833333333334,6.872214453396378,0,primaria,1,48,2304,Pasco,1,0.0,0,4,303.0625
4278,0087250961101,00872509611,0,3898.3333333333335,8.26830439035017,0,Univ.,1,67,4489,Pasco,1,18.0,0,2,800.75
4279,0087330061101,00873300611,0,959.4166666666666,6.8663254608856645,0,Univ.,1,42,1764,Pasco,1,18.0,0,4,373.4791666666667
4281,0087330101101,00873301011,0,479.1666666666667,6.172048484003396,0,tecnica,1,56,3136,Pasco,1,14.0,0,4,314.3125
4282,0087330161101,00873301611,0,615.5,6.4224349456245085,0,primaria,1,53,2809,Pasco,1,0.0,0,3,387.52777777777777
4283,0087330241101,00873302411,1,3709.25,8.218584978830902,0,primaria,1,60,3600,Pasco,0,5.0,0,1,686.75
4285,0087340031101,00873400311,0,541.4166666666666,6.294189161092531,0,primaria,1,47,2209,Pasco,1,0.0,1,5,190.5666666666667
4287,0087340211101,00873402111,0,373.6666666666667,5.92336413440405,0,primaria,1,55,3025,Pasco,0,0.0,0,1,378.4166666666667
4289,0087340241101,00873402411,0,652.4166666666666,6.480683417119914,0,primaria,1,37,1369,Pasco,1,0.0,1,11,160.1590909090909
4291,0087350011101,00873500111,1,1920.9166666666667,7.560557781643677,0,secundaria,1,24,576,Pasco,1,8.0,1,9,249.83333333333334
4292,0087350031101,00873500311,0,856.4166666666666,6.752757017837073,0,secundaria,1,43,1849,Pasco,1,11.0,0,4,504.3958333333333
4293,0087350041101,00873500411,0,1823.5,7.508513010248735,0,secundaria,1,53,2809,Pasco,1,11.0,0,3,852.25
4294,0087351701101,00873517011,1,1105.6666666666667,7.008203750278943,0,primaria,1,60,3600,Pasco,0,5.0,0,3,397.4166666666667
4295,0087351711101,00873517111,1,388.0,5.961005339623274,0,primaria,1,31,961,Pasco,0,0.0,1,4,248.375
4296,0087351781101,00873517811,0,628.6666666666666,6.443601174525293,0,secundaria,1,34,1156,Pasco,1,11.0,0,4,358.6666666666667
4297,0087351791101,00873517911,0,413.5,6.024657514463746,0,secundaria,1,27,729,Pasco,1,11.0,1,5,224.04999999999998
4298,0087360251101,00873602511,0,556.5833333333334,6.321816904937636,0,primaria,1,41,1681,Pasco,1,0.0,1,5,244.91666666666666
4300,0087360331101,00873603311,0,252.33333333333334,5.530750964769339,0,secundaria,1,62,3844,Pasco,1,8.0,0,4,334.75
4301,0087360491101,00873604911,0,432.5,6.069582326371934,0,primaria,1,39,1521,Pasco,1,0.0,1,5,193.33333333333334
4302,0087360511101,00873605111,0,494.6666666666667,6.203884135059216,0,secundaria,1,36,1296,Pasco,1,10.0,1,8,184.05208333333334
4303,0087360521101,00873605211,0,568.5,6.343001313190591,0,primaria,1,64,4096,Pasco,1,5.0,0,2,580.75
4304,0087370621101,00873706211,0,1925.8333333333333,7.563114053480426,0,primaria,1,61,3721,Pasco,1,3.0,0,4,717.0416666666666
4305,0087370641101,00873706411,0,137.41666666666666,4.923017672771598,0,secundaria,1,31,961,Pasco,0,11.0,0,2,616.7916666666666
4306,0087370651101,00873706511,1,1014.5,6.922151159265869,0,secundaria,1,43,1849,Pasco,0,11.0,0,3,487.27777777777777
4307,0087370691101,00873706911,1,213.5,5.363636832668679,0,primaria,1,60,3600,Pasco,0,1.0,0,1,512.8333333333334
4308,0087371541101,00873715411,0,428.4166666666667,6.060096242267504,0,secundaria,1,30,900,Pasco,1,8.0,0,6,280.125
4309,0087371551101,00873715511,0,340.9166666666667,5.831638068141398,0,secundaria,1,37,1369,Pasco,1,11.0,0,3,702.1111111111112
4310,0087371651101,00873716511,1,733.75,6.5981683711423065,0,secundaria,1,32,1024,Pasco,0,8.0,0,3,475.1944444444444
4311,0087371671101,00873716711,1,542.3333333333334,6.295880818550928,0,primaria,1,50,2500,Pasco,0,0.0,0,2,1056.0833333333333
4312,0087460561101,00874605611,1,620.6666666666666,6.430794169168903,0,secundaria,1,64,4096,Piura,0,8.0,0,2,1818.25
4313,0087460882201,00874608822,0,1329.75,7.192746233622427,0,secundaria,1,43,1849,Piura,1,11.0,0,4,1438.25
4314,0087461061101,00874610611,1,2099.1666666666665,7.649295719558656,0,secundaria,1,48,2304,Piura,0,11.0,0,1,1383.5833333333333
4315,0087461381101,00874613811,1,5440.916666666667,8.601702830556594,0,secundaria,1,51,2601,Piura,0,11.0,0,3,1564.9166666666667
4316,0087470371101,00874703711,1,138.08333333333334,4.927857367638563,0,secundaria,1,60,3600,Piura,0,11.0,0,3,942.0277777777778
4317,0087470811101,00874708111,0,5415.166666666667,8.596958937662576,0,Univ.,1,64,4096,Piura,0,16.0,0,4,1325.8125
4319,0087471181101,00874711811,0,1223.4166666666667,7.10940276995146,0,Univ.,1,59,3481,Piura,1,16.0,0,7,711.8690476190476
4320,0087580161101,00875801611,0,2272.25,7.72852580899888,0,secundaria,1,42,1764,Piura,0,10.0,0,3,730.5833333333334
4321,0087580551101,00875805511,1,15.083333333333334,2.7135903814778253,0,tecnica,1,55,3025,Piura,0,14.0,0,2,938.125
4322,0087581161101,00875811611,0,3959.8333333333335,8.283957215820733,0,Univ.,1,55,3025,Piura,1,18.0,0,4,1402.75
4323,0087630641101,00876306411,1,2571.3333333333335,7.852179850100064,0,Univ.,1,48,2304,Piura,1,17.0,0,4,1554.0416666666667
4324,0087631001101,00876310011,0,1562.8333333333333,7.35425569219157,0,tecnica,1,55,3025,Piura,1,14.0,1,5,316.5833333333333
4325,0087631191101,00876311911,1,21.5,3.068052935133617,0,primaria,1,44,1936,Piura,1,0.0,0,5,443.06666666666666
4326,0087640091101,00876400911,0,451.75,6.113128929472338,0,secundaria,1,68,4624,Piura,1,11.0,0,2,826.7083333333334
4327,0087640391101,00876403911,0,0.0,0.0,0,primaria,1,67,4489,Piura,1,5.0,0,3,700.0833333333334
4328,0087640541101,00876405411,1,331.1666666666667,5.802621773323762,0,primaria,1,45,2025,Piura,0,0.0,0,4,1079.125
4329,0087640971101,00876409711,1,1663.3333333333333,7.416578900077455,0,tecnica,1,53,2809,Piura,0,14.0,0,4,460.75
4330,0087641251101,00876412511,0,48.916666666666664,3.890118170040096,0,secundaria,1,57,3249,Piura,1,10.0,1,4,293.5
4331,0087650201101,00876502011,0,983.1666666666666,6.89077865477502,0,secundaria,1,30,900,Piura,0,11.0,0,3,875.4722222222222
4332,0087650761101,00876507611,0,2030.8333333333333,7.616201496831252,0,secundaria,1,62,3844,Piura,1,10.0,0,6,715.9027777777778
4333,0087650921101,00876509211,0,629.9166666666666,6.445587535504177,0,secundaria,1,54,2916,Piura,1,11.0,0,6,574.6805555555555
4334,0087651321101,00876513211,0,3417.25,8.136591413032763,0,primaria,1,51,2601,Piura,1,0.0,0,5,944.1166666666667
4335,0087690521101,00876905211,0,2366.4166666666665,7.769132134978837,0,tecnica,1,49,2401,Piura,1,12.0,0,5,1071.45
4336,0087690671101,00876906711,0,449.5833333333333,6.108321227904234,0,primaria,1,63,3969,Piura,0,0.0,0,4,786.0833333333334
4337,0087790441101,00877904411,1,1193.9166666666667,7.084994498105372,0,primaria,1,59,3481,Piura,0,3.0,0,4,1171.7708333333333
4338,0087790611101,00877906111,0,2480.5,7.816215431741104,0,Univ.,1,62,3844,Piura,1,16.0,0,3,1122.8333333333333
4339,0087790921101,00877909211,0,4165.333333333333,8.334551583411358,0,secundaria,1,56,3136,Piura,1,11.0,0,4,1190.625
4340,0087791091101,00877910911,0,745.5833333333334,6.614166909759596,0,secundaria,1,51,2601,Piura,1,11.0,0,5,611.2333333333333
4341,0087791411101,00877914111,1,1656.75,7.412613130968336,0,primaria,1,63,3969,Piura,0,5.0,0,2,1117.4583333333333
4342,0087810051101,00878100511,1,345.4166666666667,5.844751417781395,0,secundaria,1,43,1849,Piura,1,7.0,0,6,575.3333333333334
4343,0087810351101,00878103511,0,2811.4166666666665,7.941443787124622,0,Univ.,1,35,1225,Piura,1,16.0,0,3,1099.5277777777778
4344,0087810511101,00878105111,1,1348.1666666666667,7.206500923789898,0,secundaria,1,39,1521,Piura,0,11.0,0,3,731.8055555555555
4345,0087810791101,00878107911,0,1147.4166666666667,7.045268317656372,0,tecnica,1,38,1444,Piura,1,14.0,1,5,334.8833333333333
4346,0087810941101,00878109411,0,733.3333333333334,6.597600350678298,0,secundaria,1,42,1764,Piura,1,8.0,0,6,421.7916666666667
4347,0087830201101,00878302011,0,6111.25,8.717886613892855,0,Univ.,1,55,3025,Piura,1,16.0,0,4,2257.3125
4348,0087830741101,00878307411,0,1896.8333333333333,7.547941108053835,0,tecnica,1,35,1225,Piura,1,13.0,0,3,864.0
4349,0087831121101,00878311211,0,7539.0,8.927844826211702,0,Univ.,1,46,2116,Piura,1,18.0,0,4,1739.2083333333333
4350,0087831261101,00878312611,0,7129.75,8.872031449680012,0,tecnica,1,57,3249,Piura,1,12.0,0,3,1799.888888888889
4351,0087850051101,00878500511,0,1090.5,6.994391585641684,0,secundaria,1,45,2025,Piura,1,9.0,0,6,481.7638888888889
4352,0087850361101,00878503611,1,101.75,4.622518824322705,0,secundaria,1,53,2809,Piura,0,9.0,0,3,684.1388888888888
4353,0087850521101,00878505211,0,386.0,5.955837369464831,0,primaria,1,58,3364,Piura,1,1.0,0,3,509.1111111111111
4354,0087850831101,00878508311,1,806.25,6.692393868109982,0,secundaria,1,54,2916,Piura,0,8.0,0,3,507.25
4355,0087851001101,00878510011,0,290.25,5.670742620578001,0,Univ.,1,29,841,Piura,1,14.0,0,4,1536.5416666666667
4356,0087851301101,00878513011,1,94.66666666666667,4.550361949493096,0,Univ.,1,25,625,Piura,1,14.0,0,6,561.3194444444445
4357,0087870141101,00878701411,1,253.33333333333334,5.534706144612267,0,secundaria,1,42,1764,Piura,0,11.0,0,3,451.52777777777777
4358,0087870641101,00878706411,1,1328.75,7.1919939296561575,0,Univ.,1,39,1521,Piura,1,16.0,0,3,1198.9722222222222
4359,0087870791101,00878707911,0,402.75,5.998316022057084,0,primaria,1,54,2916,Piura,1,0.0,0,3,740.4444444444445
4360,0087870961101,00878709611,0,3112.5,8.043181540772963,0,tecnica,1,39,1521,Piura,0,14.0,0,4,1045.375
4362,0087920041101,00879200411,0,1911.5,7.555643553136467,0,tecnica,1,39,1521,Piura,1,14.0,0,5,629.8666666666667
4363,0087920221101,00879202211,0,3354.5,8.118058007002944,0,Univ.,1,56,3136,Piura,1,16.0,0,6,565.7222222222223
4364,0087920561101,00879205611,0,6631.166666666667,8.799536035522413,0,primaria,1,58,3364,Piura,0,5.0,0,4,928.7291666666666
4365,0087920731101,00879207311,1,742.4166666666666,6.609910630932643,0,secundaria,1,34,1156,Piura,0,9.0,0,3,414.25
4367,0087921052201,00879210522,0,1233.25,7.117408240113847,0,secundaria,1,26,676,Piura,1,11.0,1,3,356.0
4368,0087930161101,00879301611,0,2082.6666666666665,7.641404402851412,0,Univ.,1,58,3364,Piura,1,16.0,0,3,1394.6944444444443
4369,0087930391101,00879303911,1,3430.1666666666665,8.140364129844405,0,Univ.,1,49,2401,Piura,0,16.0,0,2,1733.0
4370,0087930511101,00879305111,1,2053.9166666666665,7.627503818422365,0,Univ.,1,41,1681,Piura,0,16.0,0,2,1257.0
4371,0087930621101,00879306211,1,3739.4166666666665,8.22668490676426,0,Univ.,1,53,2809,Piura,0,18.0,0,4,2359.2708333333335
4372,0087930741101,00879307411,1,125.0,4.8283137373023015,0,Univ.,1,39,1521,Piura,1,16.0,0,3,1180.388888888889
4373,0087930961101,00879309611,0,2368.9166666666665,7.770188026953611,0,secundaria,1,61,3721,Piura,1,11.0,0,4,1530.7083333333333
4374,0087931071101,00879310711,0,135.33333333333334,4.907740870933623,0,tecnica,1,67,4489,Piura,0,14.0,0,2,843.375
4375,0088010161101,00880101611,1,137.75,4.925440448033024,0,secundaria,1,62,3844,Piura,0,9.0,0,1,763.8333333333334
4376,0088010811101,00880108111,0,1224.8333333333333,7.110560059300816,0,Univ.,1,55,3025,Piura,0,16.0,0,1,1952.3333333333333
4377,0088011241101,00880112411,0,1945.0,7.573017256052546,0,tecnica,1,60,3600,Piura,1,14.0,0,2,715.7916666666666
4378,0088060161101,00880601611,0,1059.25,6.965316389506668,0,primaria,1,49,2401,Piura,1,0.0,0,4,613.4166666666666
4379,0088060351101,00880603511,0,1471.3333333333333,7.293924298148572,0,primaria,1,53,2809,Piura,1,0.0,0,7,415.7738095238096
4380,0088061341101,00880613411,0,935.0,6.840546529288687,0,secundaria,1,55,3025,Piura,1,9.0,0,3,706.6111111111112
4381,0088061721101,00880617211,0,890.5,6.791783102729716,0,secundaria,1,53,2809,Piura,1,8.0,1,8,337.9166666666667
4382,0088070061101,00880700611,0,2910.0833333333335,7.975936996639818,0,secundaria,1,43,1849,Piura,1,11.0,0,6,679.0972222222223
4383,0088070241101,00880702411,0,2073.8333333333335,7.637154025547576,0,secundaria,1,47,2209,Piura,1,11.0,1,4,303.4791666666667
4384,0088070411101,00880704111,0,1059.4166666666667,6.965473721162122,0,primaria,1,46,2116,Piura,1,0.0,0,3,775.9722222222222
4385,0088070591101,00880705911,0,1764.75,7.475764316275582,0,primaria,1,35,1225,Piura,1,0.0,0,5,587.0500000000001
4386,0088070951101,00880709511,0,907.8333333333334,6.811060808155619,0,primaria,1,65,4225,Piura,1,6.0,0,6,397.4444444444444
4387,0088071481101,00880714811,0,0.0,0.0,0,primaria,1,47,2209,Piura,1,0.0,0,5,702.4833333333332
4390,0088090681101,00880906811,0,2728.3333333333335,7.911446201137125,0,secundaria,1,40,1600,Piura,1,11.0,0,4,556.6666666666666
4391,0088091081101,00880910811,0,78.91666666666667,4.368392443398078,0,tecnica,1,66,4356,Piura,1,14.0,0,2,658.875
4392,0088100121101,00881001211,0,1817.5,7.505217209407674,0,tecnica,1,28,784,Piura,1,14.0,0,7,816.0238095238095
4395,0088110431101,00881104311,0,0.0,0.0,0,tecnica,1,66,4356,Piura,1,14.0,0,2,1419.6666666666667
4396,0088110851101,00881108511,1,349.5833333333333,5.8567419691133065,0,primaria,1,44,1936,Piura,1,0.0,0,2,651.9583333333334
4397,0088110991101,00881109911,1,1437.9166666666667,7.270950585744104,0,tecnica,1,43,1849,Piura,0,13.0,0,2,1041.875
4398,0088111251101,00881112511,0,5052.25,8.527588967598358,0,Univ.,1,46,2116,Piura,1,16.0,0,5,1015.1333333333333
4399,0088120101101,00881201011,0,4116.25,8.322697833690574,0,tecnica,1,25,625,Piura,1,13.0,0,5,958.15
4400,0088120411101,00881204111,0,2008.1666666666667,7.604977478695221,0,secundaria,1,30,900,Piura,1,11.0,0,4,503.4583333333333
4401,0088121371101,00881213711,1,1167.75,7.062834099382218,0,tecnica,1,45,2025,Piura,0,14.0,0,2,743.875
4402,0088130141101,00881301411,0,3961.4166666666665,8.284356984381104,0,secundaria,1,61,3721,Piura,1,11.0,0,2,1552.625
4403,0088130311101,00881303111,1,111.08333333333333,4.710280670390708,0,secundaria,1,60,3600,Piura,0,9.0,0,4,824.0625
4404,0088160092201,00881600922,0,1026.75,6.934153752836668,0,secundaria,1,34,1156,Piura,1,8.0,1,5,312.9166666666667
4405,0088160521101,00881605211,0,1026.75,6.934153752836668,0,secundaria,1,63,3969,Piura,1,9.0,0,2,841.7083333333334
4406,0088160741101,00881607411,1,59.166666666666664,4.080358320247361,0,tecnica,1,32,1024,Piura,0,14.0,0,3,969.2222222222222
4407,0088160941101,00881609411,0,2164.75,7.68006016032791,0,secundaria,1,59,3481,Piura,1,11.0,0,5,479.3833333333334
4408,0088161371101,00881613711,1,1401.3333333333333,7.245179443328732,0,secundaria,1,32,1024,Piura,1,11.0,0,6,601.375
4409,0088210131101,00882101311,0,1090.5,6.994391585641684,0,primaria,1,44,1936,Piura,1,0.0,0,5,622.0666666666667
4410,0088210361101,00882103611,0,1209.4166666666667,7.0978934286823625,0,secundaria,1,41,1681,Piura,1,11.0,1,5,310.84999999999997
4411,0088211061101,00882110611,0,518.3333333333334,6.250618535945225,0,primaria,1,48,2304,Piura,1,0.0,1,13,372.2884615384615
4412,0088211291101,00882112911,0,1399.75,7.244048928229002,0,primaria,1,35,1225,Piura,0,0.0,0,4,535.75
4413,0088211531101,00882115311,0,2263.3333333333335,7.724593931884632,0,secundaria,1,38,1444,Piura,1,7.0,0,4,487.4583333333333
4414,0088250711101,00882507111,1,1484.9166666666667,7.303113932939414,0,Univ.,1,68,4624,Piura,0,12.0,0,5,630.6333333333333
4416,0088251291101,00882512911,1,386.3333333333333,5.956700554671642,0,primaria,1,55,3025,Piura,0,0.0,0,2,868.0416666666666
4417,0088251451101,00882514511,1,940.3333333333334,6.846234422333887,0,secundaria,1,54,2916,Piura,0,8.0,0,4,731.5625
4418,0088350151101,00883501511,0,989.25,6.896947080265534,0,Univ.,1,56,3136,Piura,1,14.0,0,3,807.5277777777778
4419,0088350641101,00883506411,0,580.0,6.363028103540465,0,primaria,1,58,3364,Piura,1,5.0,0,5,675.9499999999999
4420,0088350971101,00883509711,1,870.6666666666666,6.769259201728212,0,tecnica,1,45,2025,Piura,0,14.0,0,5,525.5666666666667
4422,0088380861101,00883808611,0,10310.0,9.240869577011006,0,Univ.,1,46,2116,Piura,1,18.0,0,4,2446.1458333333335
4423,0088381021101,00883810211,1,6218.166666666667,8.73523039416213,0,Univ.,1,41,1681,Piura,0,18.0,0,3,2586.527777777778
4424,0088381201101,00883812011,1,595.6666666666666,6.3896812264913185,0,tecnica,1,52,2704,Piura,0,14.0,0,3,758.7222222222222
4425,0088381331101,00883813311,1,207.16666666666666,5.333523622282656,0,tecnica,1,57,3249,Piura,0,14.0,0,3,1141.7222222222222
4427,0088410511101,00884105111,0,1607.4166666666667,7.38238361443624,0,Univ.,1,31,961,Piura,1,15.0,0,4,872.4583333333334
4428,0088410711201,00884107112,0,946.75,6.853035066781904,0,secundaria,1,40,1600,Piura,1,11.0,0,4,478.7916666666667
